Matrix Size,Threading,Multiprocessing,Simple,C++ Code
128,0.6725512981414795,0.2923951625823974,0.3923137664794922,0.0746195793151855
256,4.228848719596863,1.0970139741897582,3.802531886100769,0.1223285913467407
512,29.60315351486206,7.367904186248779,29.556188321113588,0.3818992853164673
64,0.1112956762313842,0.1519229173660278,0.0691367626190185,0.0602729320526123
32,0.02012488842010498,0.1306110143661499,0.006456589698791504,0.05199108123779297
